Date,Open,High,Low,Close,Adj Close,Volume
2017-10-09,49.419998,49.790001000000004,49.130001,49.560001,49.560001,209025303.0
2017-10-10,49.650002,51.060001,49.560001,50.889998999999996,50.889998999999996,248147064.0
2017-10-11,51.080002,51.419998,50.610001000000004,51.099998,51.099998,252268689.0
2017-10-12,51.040001000000004,51.080002,50.150002,50.740002000000004,50.740002000000004,270253332.0
2017-10-13,50.889998999999996,51.720001,50.889998999999996,51.400002,51.400002,276044580.0
2017-10-15,,,,,,
2017-10-16,51.880001,52.369999,51.610001000000004,51.84,51.84,225519983.0
2017-10-17,51.810001,52.25,51.209998999999996,52.009997999999996,52.009997999999996,177279299.0
2017-10-18,52.09,52.330002,51.689999,52.119999,52.119999,56915652.0
2017-10-19,51.98,52.060001,51.07,51.380001,51.380001,28265277.0
2017-10-20,51.419998,51.630001,50.700001,51.610001000000004,51.610001000000004,1520939.0
2017-10-22,52.07,52.240002000000004,52.060001,52.110001000000004,52.110001000000004,400168.0
2017-10-23,52.09,52.299999,51.68,51.91,51.91,258520076.0
2017-10-24,52.0,52.619999,51.549999,52.450001,52.450001,286150851.0
2017-10-25,52.419998,52.450001,51.889998999999996,52.139998999999996,52.139998999999996,253105023.0
2017-10-26,52.110001000000004,52.860001000000004,51.919998,52.669998,52.669998,215759615.0
2017-10-27,52.619999,54.200001,52.25,54.189999,54.189999,271149165.0
2017-10-29,54.16,54.18,54.049999,54.07,54.07,348913.0
2017-10-30,53.959998999999996,54.459998999999996,53.75,54.099998,54.099998,230824279.0
2017-10-31,54.049999,54.849998,53.93,54.580002,54.580002,181330241.0
2017-11-01,54.599998,55.220001,53.889998999999996,54.240002000000004,54.240002000000004,265664159.0
2017-11-02,54.299999,55.029999,53.990002000000004,54.91,54.91,204366211.0
2017-11-03,54.799999,55.759997999999996,54.400002,55.700001,55.700001,224485618.0
