Date,Open,High,Low,Close,Adj Close,Volume
2016-04-17,1236.300049,1241.199951,1236.099976,1239.0,1239.0,443940.0
2016-04-18,1236.300049,1243.300049,1229.400024,1230.699951,1230.699951,85998939.0
2016-04-19,1234.900024,1258.5,1232.5,1251.300049,1251.300049,112041522.0
2016-04-20,1253.800049,1258.099976,1243.0,1246.599976,1246.599976,90424674.0
2016-04-21,1250.099976,1272.400024,1247.599976,1251.0,1251.0,140670434.0
2016-04-22,1251.300049,1252.400024,1228.0,1233.699951,1233.699951,96011096.0
2016-04-24,1234.5,1234.800049,1232.199951,1234.199951,1234.199951,159487.0
2016-04-25,1235.199951,1243.800049,1231.599976,1239.800049,1239.800049,64747421.0
2016-04-26,1237.5,1246.5,1232.699951,1244.800049,1244.800049,74828782.0
2016-04-27,1245.300049,1254.599976,1240.699951,1247.400024,1247.400024,74791449.0
2016-04-28,1248.900024,1271.699951,1248.400024,1267.900024,1267.900024,119305186.0
2016-04-29,1276.800049,1299.0,1273.199951,1294.900024,1294.900024,135731254.0
2016-05-01,1293.199951,1298.5,1292.5,1297.099976,1297.099976,291712.0
2016-05-02,1293.800049,1306.0,1289.599976,1291.699951,1291.699951,97622039.0
2016-05-03,1296.5,1303.900024,1284.0,1288.300049,1288.300049,111195809.0
2016-05-04,1281.5,1286.699951,1277.300049,1279.900024,1279.900024,19393972.0
2016-05-05,,,,,,
2016-05-06,,,,,,
2016-05-08,,,,,,
2016-05-09,,,,,,
2016-05-10,1266.5,1272.0,1258.300049,1266.5,1266.5,83122525.0
2016-05-11,1271.699951,1280.800049,1270.900024,1279.099976,1279.099976,101568274.0
2016-05-12,1273.599976,1282.300049,1262.900024,1267.699951,1267.699951,103572114.0
2016-05-13,1270.5,1277.699951,1264.0,1274.300049,1274.300049,88838126.0
2016-05-15,1273.099976,1276.5,1272.199951,1275.199951,1275.199951,217881.0
2016-05-16,1277.900024,1290.400024,1271.599976,1276.599976,1276.599976,103927539.0
2016-05-17,1280.0,1283.800049,1270.099976,1281.0,1281.0,100572831.0
2016-05-18,1276.199951,1277.400024,1256.0,1261.400024,1261.400024,99000528.0
2016-05-19,1258.599976,1260.199951,1244.599976,1258.0,1258.0,136345946.0
2016-05-20,1255.300049,1261.199951,1249.599976,1252.900024,1252.900024,93645234.0
2016-05-22,1251.699951,1253.199951,1248.699951,1253.0,1253.0,249064.0
2016-05-23,1255.0,1255.699951,1243.5,1249.900024,1249.900024,104458743.0
2016-05-24,1245.5,1246.800049,1223.400024,1225.300049,1225.300049,147794869.0
2016-05-25,1228.699951,1228.699951,1217.699951,1224.800049,1224.800049,124484941.0
2016-05-26,1229.5,1232.199951,1218.400024,1221.699951,1221.699951,101718230.0
2016-05-27,1217.800049,1225.800049,1206.400024,1215.300049,1215.300049,86850001.0
2016-05-29,1215.099976,1215.900024,1205.5,1209.900024,1209.900024,277239.0
2016-05-31,1205.0,1220.599976,1199.0,1218.900024,1218.900024,217726764.0
2016-06-01,1216.800049,1222.900024,1205.400024,1215.199951,1215.199951,78058369.0
2016-06-02,1216.900024,1220.0,1206.400024,1210.400024,1210.400024,58320742.0
2016-06-03,1213.400024,1247.400024,1211.0,1246.5,1246.5,110043427.0
2016-06-05,1245.5,1250.699951,1244.400024,1250.400024,1250.400024,523429.0
2016-06-06,1244.199951,1250.0,1240.0,1246.900024,1246.900024,87048541.0
2016-06-07,1245.599976,1248.5,1236.5,1246.599976,1246.599976,60847522.0
2016-06-08,1250.900024,1269.0,1249.199951,1267.800049,1267.800049,90283709.0
2016-06-09,1265.599976,1274.400024,1258.099976,1269.0,1269.0,74905002.0
2016-06-10,1270.599976,1280.900024,1265.300049,1276.300049,1276.300049,75677102.0
2016-06-12,1278.300049,1281.199951,1276.199951,1280.699951,1280.699951,368966.0
2016-06-13,1277.5,1290.300049,1276.599976,1284.800049,1284.800049,117360514.0
2016-06-14,1282.900024,1293.0,1277.800049,1288.5,1288.5,95907804.0
2016-06-15,1287.0,1300.0,1281.300049,1296.800049,1296.800049,82975683.0
2016-06-16,1303.400024,1318.900024,1280.099976,1284.800049,1284.800049,169629031.0
2016-06-17,1287.0,1302.699951,1282.099976,1301.599976,1301.599976,110121544.0
2016-06-19,1293.0,1296.800049,1282.300049,1292.400024,1292.400024,1508034.0
2016-06-20,1286.699951,1294.199951,1280.800049,1291.099976,1291.099976,114980891.0
2016-06-21,1289.099976,1289.900024,1267.099976,1271.800049,1271.800049,106701882.0
2016-06-22,1271.099976,1272.199951,1261.5,1265.300049,1265.300049,72392134.0
2016-06-23,1267.699951,1274.900024,1252.800049,1269.699951,1269.699951,83525567.0
2016-06-24,1341.400024,1348.699951,1311.0,1319.099976,1319.099976,401210648.0
2016-06-26,1322.300049,1340.0,1322.199951,1336.599976,1336.599976,1516547.0
2016-06-27,1328.300049,1337.599976,1320.800049,1328.0,1328.0,144444420.0
2016-06-28,1320.699951,1322.800049,1308.199951,1317.0,1317.0,104016671.0
2016-06-29,1320.800049,1331.0,1317.199951,1319.099976,1319.099976,91476570.0
2016-06-30,1317.5,1329.199951,1315.300049,1324.400024,1324.400024,93532469.0
2016-07-01,1333.300049,1347.0,1332.199951,1344.900024,1344.900024,117026674.0
2016-07-03,1345.0,1347.599976,1338.5,1345.599976,1345.599976,259470.0
2016-07-05,1348.5,1366.900024,1343.599976,1364.300049,1364.300049,352793049.0
2016-07-06,1369.400024,1377.5,1361.0,1369.099976,1369.099976,132193598.0
2016-07-07,1369.800049,1371.0,1352.0,1361.599976,1361.599976,106919074.0
2016-07-08,1360.5,1371.699951,1336.300049,1367.400024,1367.400024,137722912.0
2016-07-10,1368.900024,1376.5,1368.199951,1371.099976,1371.099976,537593.0
2016-07-11,1370.0,1370.0,1351.800049,1355.599976,1355.599976,130347088.0
2016-07-12,1357.199951,1358.599976,1331.0,1334.5,1334.5,121025903.0
2016-07-13,1336.400024,1347.199951,1336.099976,1346.0,1346.0,112915703.0
2016-07-14,1340.599976,1340.599976,1320.400024,1335.400024,1335.400024,150172813.0
2016-07-15,1329.300049,1339.5,1322.599976,1337.699951,1337.699951,100868636.0
2016-07-17,1333.400024,1334.900024,1330.199951,1333.400024,1333.400024,455067.0
2016-07-18,1329.0,1336.0,1323.5,1328.599976,1328.599976,95776605.0
2016-07-19,1329.400024,1335.5,1327.0,1333.099976,1333.099976,83945441.0
2016-07-20,1333.5,1334.0,1312.5,1313.099976,1313.099976,122312287.0
2016-07-21,1314.800049,1334.0,1314.0,1332.699951,1332.699951,119950602.0
2016-07-22,1326.699951,1329.5,1319.400024,1322.099976,1322.099976,78733507.0
2016-07-24,1322.699951,1322.800049,1320.0,1321.800049,1321.800049,145444.0
2016-07-25,1316.900024,1321.900024,1311.099976,1316.5,1316.5,129759464.0
2016-07-26,1315.5,1324.400024,1314.599976,1319.0,1319.0,112184635.0
2016-07-27,1317.800049,1342.300049,1317.300049,1339.599976,1339.599976,95682161.0
2016-07-28,1337.300049,1352.599976,1330.099976,1342.300049,1342.300049,76924901.0
2016-07-29,1341.599976,1362.0,1336.699951,1358.0,1358.0,111173815.0
2016-07-31,1357.199951,1358.199951,1354.199951,1355.699951,1355.699951,157116.0
2016-08-01,1357.0,1361.900024,1353.199951,1360.300049,1360.300049,62779073.0
2016-08-02,1355.900024,1374.199951,1355.5,1370.5,1370.5,89480253.0
2016-08-03,1371.0,1373.400024,1360.599976,1363.5,1363.5,74397067.0
2016-08-04,1358.0,1371.400024,1355.099976,1366.800049,1366.800049,95766787.0
2016-08-05,1367.599976,1371.0,1340.400024,1341.400024,1341.400024,103384613.0
2016-08-07,1341.199951,1341.300049,1337.0,1339.300049,1339.300049,377668.0
2016-08-08,1342.599976,1343.900024,1335.300049,1342.0,1342.0,80554272.0
2016-08-09,1340.699951,1348.900024,1336.0,1348.300049,1348.300049,61299067.0
2016-08-10,1356.300049,1363.599976,1348.400024,1353.400024,1353.400024,111202321.0
2016-08-11,1348.199951,1359.400024,1341.400024,1345.099976,1345.099976,77389821.0
2016-08-12,1345.800049,1362.5,1338.300049,1341.699951,1341.699951,110303151.0
2016-08-14,1343.599976,1344.599976,1342.099976,1344.199951,1344.199951,134315.0
2016-08-15,1344.199951,1349.099976,1340.900024,1346.699951,1346.699951,67471961.0
2016-08-16,1351.400024,1364.300049,1346.300049,1352.300049,1352.300049,116003442.0
2016-08-17,1349.5,1358.300049,1340.5,1358.099976,1358.099976,79084973.0
2016-08-18,1359.099976,1359.300049,1351.199951,1354.800049,1354.800049,98551805.0
2016-08-19,1351.900024,1355.800049,1342.0,1345.800049,1345.800049,101378159.0
2016-08-21,1345.0,1345.699951,1339.199951,1341.099976,1341.099976,651032.0
2016-08-22,1337.599976,1344.199951,1336.099976,1341.5,1341.5,95563670.0
2016-08-23,1340.099976,1348.800049,1339.599976,1342.0,1342.0,70893805.0
2016-08-24,1341.900024,1344.099976,1326.599976,1328.400024,1328.400024,101950504.0
2016-08-25,1329.0,1330.199951,1321.0,1324.5,1324.5,77069382.0
2016-08-26,1327.099976,1345.800049,1321.199951,1324.0,1324.0,125190551.0
2016-08-28,1323.800049,1324.5,1321.5,1323.199951,1323.199951,239745.0
2016-08-29,1320.699951,1328.5,1319.599976,1326.599976,1326.599976,78439962.0
2016-08-30,1327.099976,1327.400024,1312.0,1315.199951,1315.199951,74411300.0
2016-08-31,1317.900024,1319.199951,1306.900024,1313.199951,1313.199951,88815652.0
2016-09-01,1313.0,1318.599976,1305.5,1317.900024,1317.900024,82993651.0
2016-09-02,1316.699951,1334.0,1307.400024,1328.800049,1328.800049,109901808.0
2016-09-04,1328.099976,1328.800049,1326.400024,1326.599976,1326.599976,83999.0
2016-09-06,1328.199951,1357.199951,1327.300049,1353.5,1353.5,175083805.0
2016-09-07,1356.599976,1357.300049,1345.800049,1350.0,1350.0,80774033.0
2016-09-08,1350.300049,1353.900024,1339.099976,1341.099976,1341.099976,87728165.0
2016-09-09,1342.599976,1343.599976,1331.300049,1331.699951,1331.699951,73735817.0
2016-09-11,1332.0,1333.599976,1331.0,1333.400024,1333.400024,232483.0
2016-09-12,1331.400024,1333.800049,1324.099976,1332.800049,1332.800049,90732199.0
2016-09-13,1334.199951,1334.800049,1316.599976,1323.900024,1323.900024,85231445.0
2016-09-14,1323.199951,1329.800049,1322.300049,1326.599976,1326.599976,74830820.0
2016-09-15,1326.400024,1332.5,1312.199951,1319.400024,1319.400024,94246474.0
2016-09-16,1317.300049,1319.599976,1309.199951,1313.099976,1313.099976,61665712.0
2016-09-18,1313.199951,1315.800049,1312.699951,1314.699951,1314.699951,162453.0
2016-09-19,1318.099976,1321.800049,1315.0,1317.5,1317.5,66865444.0
2016-09-20,1318.699951,1321.099976,1315.199951,1319.099976,1319.099976,47412897.0
2016-09-21,1318.699951,1341.300049,1310.900024,1338.099976,1338.099976,121472628.0
2016-09-22,1336.900024,1347.800049,1335.099976,1340.900024,1340.900024,73699553.0
2016-09-23,1338.0,1344.5,1337.400024,1341.099976,1341.099976,58342025.0
2016-09-25,1340.800049,1342.800049,1340.599976,1342.300049,1342.300049,76966.0
2016-09-26,1337.800049,1346.099976,1336.599976,1340.900024,1340.900024,63297439.0
2016-09-27,1338.599976,1341.5,1327.699951,1330.300049,1330.300049,90353862.0
2016-09-28,1328.900024,1330.5,1321.099976,1326.900024,1326.900024,70325828.0
2016-09-29,1328.199951,1328.699951,1318.599976,1325.099976,1325.099976,74021375.0
2016-09-30,1325.599976,1331.5,1316.0,1318.800049,1318.800049,99406156.0
2016-10-02,1321.0,1321.5,1318.099976,1319.199951,1319.199951,190843.0
2016-10-03,1318.599976,1321.400024,1311.800049,1314.699951,1314.699951,61065263.0
2016-10-04,1312.699951,1314.5,1268.599976,1271.699951,1271.699951,155418622.0
2016-10-05,1276.400024,1279.400024,1264.099976,1271.400024,1271.400024,104728891.0
2016-10-06,1267.900024,1270.400024,1251.800049,1256.199951,1256.199951,81672784.0
2016-10-07,1256.099976,1267.599976,1243.199951,1258.599976,1258.599976,122635648.0
2016-10-09,1258.5,1263.800049,1258.5,1262.0,1262.0,284822.0
2016-10-11,1264.300049,1266.800049,0.0,1256.599976,1256.599976,152006100.0
2016-10-12,1259.099976,1260.5,1251.199951,1255.800049,1255.800049,60000444.0
2016-10-13,1262.0,1263.900024,1255.099976,1258.400024,1258.400024,80432004.0
2016-10-14,1257.0,1260.699951,1246.900024,1251.699951,1251.699951,80901873.0
2016-10-16,1252.900024,1253.800049,1251.099976,1252.900024,1252.900024,272979.0
2016-10-17,1254.5,1258.199951,1251.199951,1256.300049,1256.300049,59126380.0
2016-10-18,1259.599976,1265.599976,1257.199951,1263.599976,1263.599976,81481683.0
2016-10-19,1263.900024,1274.400024,1261.099976,1270.800049,1270.800049,73460124.0
2016-10-20,1273.5,1275.900024,1265.5,1266.199951,1266.199951,68222365.0
2016-10-21,1262.699951,1268.800049,1261.699951,1267.0,1267.0,56776751.0
2016-10-23,1266.900024,1267.300049,1266.099976,1267.099976,1267.099976,97819.0
2016-10-24,1264.199951,1272.800049,1260.099976,1263.599976,1263.599976,80163821.0
2016-10-25,1265.800049,1277.5,1265.5,1275.0,1275.0,66776453.0
2016-10-26,1275.699951,1276.699951,1265.099976,1267.199951,1267.199951,70367959.0
2016-10-27,1267.0,1273.699951,1266.199951,1270.400024,1270.400024,66183348.0
2016-10-28,1272.300049,1285.400024,1262.0,1276.800049,1276.800049,94957420.0
2016-10-30,1278.300049,1280.5,1277.199951,1279.400024,1279.400024,254349.0
2016-10-31,1277.699951,1279.599976,1271.900024,1277.199951,1277.199951,59806980.0
2016-11-01,1277.900024,1296.900024,1277.099976,1289.300049,1289.300049,87223555.0
2016-11-02,1291.800049,1313.0,1291.699951,1299.0,1299.0,99816587.0
2016-11-03,1305.699951,1307.400024,1286.199951,1303.099976,1303.099976,125799184.0
2016-11-04,1299.800049,1312.199951,1295.699951,1305.800049,1305.800049,100382684.0
2016-11-06,1294.5,1298.099976,1288.300049,1289.599976,1289.599976,511622.0
2016-11-07,1290.699951,1295.400024,1278.599976,1283.300049,1283.300049,118275466.0
2016-11-08,1283.300049,1295.099976,1268.099976,1273.400024,1273.400024,84479953.0
2016-11-09,1332.400024,1341.0,1270.199951,1275.5,1275.5,603261369.0
2016-11-10,1283.300049,1296.0,1251.900024,1260.400024,1260.400024,194392177.0
2016-11-13,1261.400024,1267.300049,1218.699951,1228.800049,1228.800049,210829825.0
2016-11-14,1215.800049,1231.0,1211.0,1222.800049,1222.800049,192120455.0
2016-11-15,1224.599976,1234.099976,1218.599976,1226.800049,1226.800049,122516945.0
2016-11-16,1229.400024,1234.400024,1221.0,1226.599976,1226.599976,99981298.0
2016-11-17,1224.900024,1234.0,1210.5,1214.5,1214.5,100645185.0
2016-11-18,1208.5,1218.599976,1201.300049,1208.0,1208.0,137224071.0
2016-11-20,1207.300049,1210.699951,1205.400024,1206.0,1206.0,70178.0
2016-11-21,1210.5,1220.800049,1209.0,1215.800049,1215.800049,83864280.0
2016-11-22,1217.199951,1222.0,1205.599976,1212.599976,1212.599976,104381509.0
2016-11-23,1213.400024,1217.300049,1181.199951,1189.199951,1189.199951,147171365.0
2016-11-25,1185.5,1195.400024,1176.300049,1178.400024,1178.400024,182434799.0
2016-11-27,1184.400024,1189.300049,1182.5,1186.300049,1186.300049,99272.0
2016-11-28,1193.0,1199.400024,1182.400024,1197.099976,1197.099976,87222405.0
2016-11-29,1193.699951,1194.800049,1179.400024,1190.599976,1190.599976,100002883.0
2016-11-30,1191.199951,1192.900024,1167.900024,1174.0,1174.0,119592133.0
2016-12-01,1173.199951,1178.400024,1160.0,1175.599976,1175.599976,122505553.0
2016-12-02,1176.099976,1180.099976,1166.400024,1179.0,1179.0,89481662.0
2016-12-04,1182.599976,1190.199951,1178.400024,1182.300049,1182.300049,435252.0
2016-12-05,1177.599976,1179.699951,1157.0,1172.0,1172.0,124553040.0
2016-12-06,1173.699951,1177.099976,1167.099976,1171.300049,1171.300049,75055038.0
2016-12-07,1169.699951,1182.300049,1166.400024,1177.0,1177.0,73334175.0
2016-12-08,1178.800049,1180.699951,1169.099976,1172.400024,1172.400024,80981041.0
2016-12-09,1169.099976,1173.800049,1156.0,1161.400024,1161.400024,77987795.0
2016-12-11,1161.400024,1161.900024,1158.300049,1159.5,1159.5,83876.0
2016-12-12,1158.599976,1167.900024,1152.5,1164.800049,1164.800049,91353269.0
2016-12-13,1164.0,1166.0,1156.300049,1160.300049,1160.300049,68031723.0
2016-12-14,1161.900024,1168.0,1140.0,1144.900024,1144.900024,72593516.0
2016-12-15,1143.400024,1144.699951,1124.300049,1130.199951,1130.199951,146546481.0
2016-12-16,1131.900024,1143.199951,1129.5,1136.900024,1136.900024,86065007.0
2016-12-18,1136.099976,1138.599976,1135.5,1138.300049,1138.300049,46686.0
2016-12-19,1141.199951,1144.400024,1138.5,1140.400024,1140.400024,59883237.0
2016-12-20,1137.199951,1138.099976,1127.300049,1133.699951,1133.699951,78453463.0
2016-12-21,1137.699951,1138.800049,1131.400024,1132.800049,1132.800049,64952075.0
2016-12-22,1131.699951,1135.5,1128.599976,1130.199951,1130.199951,62970222.0
2016-12-23,1132.5,1137.300049,1130.699951,1134.699951,1134.699951,37644260.0
2016-12-25,,,,,,
2016-12-27,1135.300049,1151.699951,1134.400024,1139.900024,1139.900024,65386130.0
2016-12-28,1142.300049,1145.099976,1137.099976,1143.0,1143.0,54590660.0
2016-12-29,1150.099976,1161.5,1145.300049,1161.099976,1161.099976,58189074.0
2016-12-30,1161.0,1162.800049,1150.300049,1152.699951,1152.699951,77228893.0
2017-01-01,,,,,,
2017-01-03,1154.400024,1166.5,1146.5,1158.199951,1158.199951,111814681.0
2017-01-04,1160.599976,1171.0,1160.199951,1166.5,1166.5,96581281.0
2017-01-05,1174.0,1188.300049,1171.0,1181.400024,1181.400024,148741696.0
2017-01-06,1178.099976,1186.199951,1171.099976,1175.699951,1175.699951,120544641.0
2017-01-08,1172.900024,1177.0,1172.199951,1174.099976,1174.099976,57117.0
2017-01-09,1174.699951,1189.300049,1173.0,1182.800049,1182.800049,89103273.0
2017-01-10,1184.800049,1193.599976,1180.900024,1186.199951,1186.199951,111730838.0
2017-01-11,1187.900024,1201.5,1177.0,1193.400024,1193.400024,132414429.0
2017-01-12,1197.300049,1210.0,1193.099976,1195.900024,1195.900024,143205095.0
2017-01-13,1194.0,1204.599976,1187.5,1197.300049,1197.300049,139026725.0
2017-01-15,1199.400024,1208.699951,1198.0,1203.300049,1203.300049,193345.0
2017-01-17,1203.300049,1221.800049,1201.0,1214.900024,1214.900024,320303477.0
2017-01-18,1214.5,1219.199951,1201.300049,1202.5,1202.5,97812494.0
2017-01-19,1202.800049,1209.0,1195.400024,1203.400024,1203.400024,126456070.0
2017-01-20,1207.099976,1217.599976,1198.199951,1208.599976,1208.599976,109910835.0
2017-01-22,1212.300049,1218.400024,1209.300049,1215.400024,1215.400024,151420.0
2017-01-23,1214.199951,1223.0,1209.0,1217.099976,1217.099976,127971718.0
2017-01-24,1215.5,1220.300049,1206.199951,1208.800049,1208.800049,105014294.0
2017-01-25,1205.0,1210.199951,1192.599976,1200.599976,1200.599976,133435689.0
2017-01-26,1198.400024,1201.599976,1183.900024,1187.900024,1187.900024,104188864.0
2017-01-27,1186.199951,1193.800049,1179.699951,1191.0,1191.0,97907167.0
2017-01-29,1194.599976,1196.800049,1193.099976,1195.900024,1195.900024,173028.0
2017-01-30,1195.800049,1201.300049,1190.0,1198.099976,1198.099976,99345078.0
2017-01-31,1203.400024,1217.400024,1198.0,1214.5,1214.5,123355686.0
2017-02-01,1210.400024,1214.199951,1199.699951,1211.5,1211.5,103455396.0
2017-02-02,1216.900024,1227.5,1213.699951,1216.699951,1216.699951,124562068.0
2017-02-03,1215.300049,1223.199951,1208.300049,1222.0,1222.0,112983001.0
2017-02-05,1221.900024,1226.599976,1220.800049,1222.199951,1222.199951,162918.0
2017-02-06,1224.900024,1237.5,1223.300049,1235.400024,1235.400024,103050716.0
2017-02-07,1234.5,1237.400024,1229.199951,1233.800049,1233.800049,109468326.0
2017-02-08,1234.5,1246.599976,1232.300049,1241.699951,1241.699951,118046431.0
2017-02-09,1242.900024,1246.199951,1226.099976,1227.699951,1227.699951,114620681.0
2017-02-10,1225.099976,1238.900024,1222.599976,1235.099976,1235.099976,124024438.0
2017-02-12,1234.199951,1234.400024,1230.099976,1231.300049,1231.300049,106967.0
2017-02-13,1230.699951,1233.599976,1220.300049,1226.900024,1226.900024,90427855.0
2017-02-14,1229.699951,1236.0,1222.699951,1229.400024,1229.400024,111817610.0
2017-02-15,1226.599976,1235.400024,1217.5,1233.699951,1233.699951,106707321.0
2017-02-16,1236.0,1243.599976,1233.400024,1239.800049,1239.800049,108190766.0
2017-02-17,1239.599976,1245.099976,1235.5,1235.800049,1235.800049,86439714.0
2017-02-19,1236.400024,1239.199951,1236.099976,1237.5,1237.5,83287.0
2017-02-21,1235.599976,1240.199951,1226.800049,1236.0,1236.0,203451816.0
2017-02-22,1236.699951,1241.900024,1231.5,1237.800049,1237.800049,94804035.0
2017-02-23,1238.400024,1252.199951,1236.400024,1249.900024,1249.900024,124238100.0
2017-02-24,1250.900024,1261.199951,1250.5,1258.0,1258.0,114196828.0
2017-02-26,1258.900024,1258.900024,1255.599976,1257.300049,1257.300049,112396.0
2017-02-27,1257.199951,1264.900024,1251.5,1254.400024,1254.400024,96424921.0
2017-02-28,1254.099976,1259.300049,1246.300049,1246.5,1246.5,105617048.0
2017-03-01,1243.0,1251.400024,1237.199951,1247.599976,1247.599976,176228442.0
2017-03-02,1247.400024,1247.5,1231.099976,1235.699951,1235.699951,124897333.0
